ID_Cliente,ID_Territorio,ID_Bodega,ID_SKU,Familia_SKU,Cantidad_Facturada,Monto_Facturado $,Fecha_Pedido,Fecha_Entrega
01040,8,001,23017.0,,1650.0,,2019-10-04,2019-10-07
01085,8,001,23002.0,,1650.0,,2019-10-04,2019-10-09
01096,8,001,23006.0,,1650.0,,2019-10-04,2019-10-06
01046,8,001,23028.0,,500.0,,2019-10-04,2019-10-06
01257,11,001,23028.0,,525.0,,2019-10-05,2019-10-09
01257,11,001,23020.0,,100.0,,2019-10-05,2019-10-09
01257,11,001,23006.0,,25.0,,2019-10-05,2019-10-08
01022,3,001,23034.0,,3300.0,,2019-10-05,2019-10-08
01022,3,001,23034.0,,1650.0,,2019-10-05,2019-10-09
01022,3,001,23033.0,,1250.0,,2019-10-05,2019-10-09
01022,3,001,23033.0,,625.0,,2019-10-05,2019-10-08
01093,4,001,23028.0,,8125.0,,2019-10-05,2019-10-09
01093,4,001,23014.0,,14850.0,,2019-10-05,2019-10-08
01018,4,001,23011.0,,4950.0,,2019-10-05,2019-10-10
01018,4,001,23006.0,,5825.0,,2019-10-05,2019-10-07
01093,4,001,23028.0,,1775.0,,2019-10-05,2019-10-08
01018,4,001,23005.0,,3400.0,,2019-10-05,2019-10-10
01018,4,001,23005.0,,3400.0,,2019-10-05,2019-10-10
01018,4,001,23005.0,,3300.0,,2019-10-05,2019-10-09
01018,4,001,23005.0,,3300.0,,2019-10-05,2019-10-08
01254,4,001,23043.0,,1650.0,,2019-10-05,2019-10-07
01093,4,001,23014.0,,1650.0,,2019-10-05,2019-10-07
01018,4,001,23006.0,,1675.0,,2019-10-05,2019-10-08
01018,4,001,23005.0,,1650.0,,2019-10-05,2019-10-07
01018,4,001,23005.0,,1650.0,,2019-10-05,2019-10-10
01018,4,001,23005.0,,525.0,,2019-10-05,2019-10-07
01018,4,001,23005.0,,50.0,,2019-10-05,2019-10-09
01001,5,001,23011.0,,6600.0,,2019-10-05,2019-10-10
01001,5,001,23011.0,,3300.0,,2019-10-05,2019-10-10
01221,5,001,23027.0,,3300.0,,2019-10-05,2019-10-09
01001,5,001,23011.0,,1650.0,,2019-10-05,2019-10-10
01001,5,001,23011.0,,1650.0,,2019-10-05,2019-10-07
01221,5,001,23011.0,,1650.0,,2019-10-05,2019-10-10
01107,6,002,23006.0,,3000.0,,2019-10-05,2019-10-10
01062,6,002,23027.0,,1500.0,,2019-10-05,2019-10-09
01107,6,002,23002.0,,850.0,,2019-10-05,2019-10-10
01107,6,002,23007.0,,500.0,,2019-10-05,2019-10-08
01029,7,002,23006.0,,18775.0,,2019-10-05,2019-10-09
01167,7,001,23005.0,,6600.0,,2019-10-05,2019-10-07
01029,7,002,23006.0,,5900.0,,2019-10-05,2019-10-08
01029,7,002,23011.0,,3300.0,,2019-10-05,2019-10-10
01029,7,002,23006.0,,5150.0,,2019-10-05,2019-10-07
01029,7,002,23006.0,,4950.0,,2019-10-05,2019-10-09
01029,7,002,23006.0,,4000.0,,2019-10-05,2019-10-10
01167,7,001,23005.0,,3300.0,,2019-10-05,2019-10-09
01029,7,002,23023.0,,3250.0,,2019-10-05,2019-10-07
01029,7,002,23006.0,,2500.0,,2019-10-05,2019-10-10
01029,7,002,23023.0,,1750.0,,2019-10-05,2019-10-10
01029,7,002,23006.0,,1200.0,,2019-10-05,2019-10-09
01085,8,001,23027.0,,21450.0,,2019-10-05,2019-10-08
01085,8,001,23002.0,,16500.0,,2019-10-05,2019-10-10
01085,8,001,23027.0,,4950.0,,2019-10-05,2019-10-10
01085,8,001,23027.0,,3300.0,,2019-10-05,2019-10-09
01038,1,002,23006.0,,21600.0,,2019-10-07,2019-10-12
01016,1,001,23005.0,,13200.0,,2019-10-07,2019-10-11
01016,1,001,23006.0,,9900.0,,2019-10-07,2019-10-10
01134,1,001,23005.0,,6600.0,,2019-10-07,2019-10-10
01016,1,001,23005.0,,6600.0,,2019-10-07,2019-10-09
01038,1,002,23006.0,,4375.0,,2019-10-07,2019-10-10
01134,1,001,23006.0,,3300.0,,2019-10-07,2019-10-09
01038,1,002,23006.0,,2500.0,,2019-10-07,2019-10-12
01038,1,002,23005.0,,2425.0,,2019-10-07,2019-10-11
01134,1,001,23007.0,,1650.0,,2019-10-07,2019-10-10
01134,1,001,23013.0,,1550.0,,2019-10-07,2019-10-12
01166,1,002,23004.0,,1650.0,,2019-10-07,2019-10-12
01038,1,002,23005.0,,1250.0,,2019-10-07,2019-10-09
01038,1,002,23027.0,,750.0,,2019-10-07,2019-10-09
01166,1,002,23004.0,,675.0,,2019-10-07,2019-10-10
01031,1,002,23002.0,,550.0,,2019-10-07,2019-10-11
01038,1,002,23005.0,,550.0,,2019-10-07,2019-10-10
01031,1,002,23002.0,,400.0,,2019-10-07,2019-10-11
01371,11,001,23002.0,,11550.0,,2019-10-07,2019-10-12
01143,11,001,23007.0,,4950.0,,2019-10-07,2019-10-12
01143,11,001,23005.0,,4950.0,,2019-10-07,2019-10-09
01143,11,001,23014.0,,3300.0,,2019-10-07,2019-10-09
01371,11,001,23002.0,,1900.0,,2019-10-07,2019-10-10
01371,11,001,23002.0,,1650.0,,2019-10-07,2019-10-11
01371,11,001,23002.0,,1650.0,,2019-10-07,2019-10-09
01371,11,001,23002.0,,1650.0,,2019-10-07,2019-10-11
01371,11,001,23002.0,,1650.0,,2019-10-07,2019-10-10
01143,11,001,23023.0,,1650.0,,2019-10-07,2019-10-11
01135,3,001,23027.0,,13200.0,,2019-10-07,2019-10-09
01054,3,001,23006.0,,11550.0,,2019-10-07,2019-10-09
01054,3,001,23013.0,,8250.0,,2019-10-07,2019-10-12
01154,3,001,23006.0,,9900.0,,2019-10-07,2019-10-11
01045,3,001,23006.0,,9900.0,,2019-10-07,2019-10-11
01054,3,001,23034.0,,6600.0,,2019-10-07,2019-10-10
01054,3,001,23006.0,,6575.0,,2019-10-07,2019-10-09
01041,3,001,23007.0,,4250.0,,2019-10-07,2019-10-12
01154,3,001,23006.0,,4950.0,,2019-10-07,2019-10-10
01121,3,001,23013.0,,3300.0,,2019-10-07,2019-10-11
01054,3,001,23034.0,,3300.0,,2019-10-07,2019-10-11
01247,3,001,23006.0,,3400.0,,2019-10-07,2019-10-10
01154,3,001,23006.0,,3300.0,,2019-10-07,2019-10-11
01247,3,001,23006.0,,3300.0,,2019-10-07,2019-10-10
01021,3,001,23006.0,,3300.0,,2019-10-07,2019-10-11
01021,3,001,23007.0,,2450.0,,2019-10-07,2019-10-09
01045,3,001,23023.0,,3300.0,,2019-10-07,2019-10-09
01054,3,001,23013.0,,1650.0,,2019-10-07,2019-10-09
01154,3,001,23007.0,,1650.0,,2019-10-07,2019-10-11
01041,3,001,23007.0,,1650.0,,2019-10-07,2019-10-11
01154,3,001,23007.0,,1400.0,,2019-10-07,2019-10-12
01054,3,001,23006.0,,1650.0,,2019-10-07,2019-10-12
01054,3,001,23006.0,,1650.0,,2019-10-07,2019-10-09
01054,3,001,23006.0,,1650.0,,2019-10-07,2019-10-11
01154,3,001,23006.0,,1650.0,,2019-10-07,2019-10-11
01154,3,001,23006.0,,1650.0,,2019-10-07,2019-10-12
01045,3,001,23023.0,,1650.0,,2019-10-07,2019-10-10
01045,3,001,23023.0,,1650.0,,2019-10-07,2019-10-10
01121,3,001,23006.0,,1300.0,,2019-10-07,2019-10-09
01054,3,001,23006.0,,825.0,,2019-10-07,2019-10-09
01154,3,001,23006.0,,250.0,,2019-10-07,2019-10-09
01061,4,001,23022.0,,8250.0,,2019-10-07,2019-10-10
01055,4,001,23028.0,,1925.0,,2019-10-07,2019-10-11
01050,4,001,23028.0,,1500.0,,2019-10-07,2019-10-11
01061,4,001,23022.0,,3300.0,,2019-10-07,2019-10-11
01050,4,001,23028.0,,750.0,,2019-10-07,2019-10-11
01061,4,001,23022.0,,1650.0,,2019-10-07,2019-10-11
01001,5,001,23004.0,,19800.0,,2019-10-07,2019-10-10
01138,5,002,23027.0,,7300.0,,2019-10-07,2019-10-09
01284,5,002,23027.0,,4500.0,,2019-10-07,2019-10-10
01266,5,002,23007.0,,3750.0,,2019-10-07,2019-10-09
01001,5,001,23005.0,,3800.0,,2019-10-07,2019-10-09
01001,5,001,23005.0,,2800.0,,2019-10-07,2019-10-09
01138,5,002,23033.0,,1825.0,,2019-10-07,2019-10-12
01138,5,002,23007.0,,1650.0,,2019-10-07,2019-10-12
01001,5,001,23007.0,,1650.0,,2019-10-07,2019-10-10
01001,5,001,23007.0,,1650.0,,2019-10-07,2019-10-09
01284,5,002,23006.0,,1550.0,,2019-10-07,2019-10-11
01138,5,002,23027.0,,1475.0,,2019-10-07,2019-10-11
01284,5,002,23007.0,,1250.0,,2019-10-07,2019-10-11
01001,5,001,23004.0,,1650.0,,2019-10-07,2019-10-10
01138,5,002,23027.0,,1050.0,,2019-10-07,2019-10-11
01266,5,002,23033.0,,725.0,,2019-10-07,2019-10-12
01014,6,001,23004.0,,14850.0,,2019-10-07,2019-10-09
01014,6,001,23005.0,,13200.0,,2019-10-07,2019-10-10
01014,6,001,23005.0,,4950.0,,2019-10-07,2019-10-12
01028,6,002,23002.0,,4250.0,,2019-10-07,2019-10-12
01028,6,002,23002.0,,3750.0,,2019-10-07,2019-10-09
01062,6,002,23027.0,,1800.0,,2019-10-07,2019-10-10
01062,6,002,23027.0,,1650.0,,2019-10-07,2019-10-12
01028,6,002,23002.0,,1575.0,,2019-10-07,2019-10-11
01028,6,002,23002.0,,1250.0,,2019-10-07,2019-10-11
01028,6,002,23002.0,,1250.0,,2019-10-07,2019-10-11
01161,6,002,23012.0,,750.0,,2019-10-07,2019-10-09
01014,6,001,23019.0,,250.0,,2019-10-07,2019-10-10
01028,6,002,23005.0,,1250.0,,2019-10-07,2019-10-11
01112,6,002,23033.0,,750.0,,2019-10-07,2019-10-12
01028,6,002,23006.0,,500.0,,2019-10-07,2019-10-11
01062,6,002,23033.0,,125.0,,2019-10-07,2019-10-09
01028,6,002,23002.0,,100.0,,2019-10-07,2019-10-12
01112,6,002,23027.0,,-1750.0,,2019-10-07,2019-10-12
01044,7,002,23002.0,,8250.0,,2019-10-07,2019-10-09
01167,7,001,23005.0,,4950.0,,2019-10-07,2019-10-10
01044,7,002,23028.0,,1650.0,,2019-10-07,2019-10-09
01029,7,002,23004.0,,4200.0,,2019-10-07,2019-10-11
01029,7,002,23011.0,,1875.0,,2019-10-07,2019-10-12
01167,7,001,23002.0,,1650.0,,2019-10-07,2019-10-09
01167,7,001,23002.0,,1650.0,,2019-10-07,2019-10-11
01167,7,001,23002.0,,1650.0,,2019-10-07,2019-10-09
01029,7,002,23025.0,,1250.0,,2019-10-07,2019-10-12
01029,7,002,23004.0,,1650.0,,2019-10-07,2019-10-10
01201,7,002,23001.0,,1500.0,,2019-10-07,2019-10-11
01167,7,001,23016.0,,750.0,,2019-10-07,2019-10-12
01201,7,002,23033.0,,500.0,,2019-10-07,2019-10-09
01029,7,002,23033.0,,500.0,,2019-10-07,2019-10-11
01167,7,001,23016.0,,150.0,,2019-10-07,2019-10-11
01167,7,001,23005.0,,200.0,,2019-10-07,2019-10-12
01180,8,001,23020.0,,3000.0,,2019-10-07,2019-10-09
01180,8,001,23018.0,,3000.0,,2019-10-07,2019-10-10
01096,8,001,23006.0,,3300.0,,2019-10-07,2019-10-11
01120,8,001,23012.0,,1650.0,,2019-10-07,2019-10-11
01096,8,001,23011.0,,1500.0,,2019-10-07,2019-10-10
01096,8,001,23006.0,,1700.0,,2019-10-07,2019-10-11
01120,8,001,23006.0,,1650.0,,2019-10-07,2019-10-11
01120,8,001,23012.0,,850.0,,2019-10-07,2019-10-12
01120,8,001,23006.0,,1200.0,,2019-10-07,2019-10-09
01134,1,001,23006.0,,-1650.0,,2019-10-08,2019-10-13
01134,1,001,23013.0,,-1550.0,,2019-10-08,2019-10-13
01134,1,001,23007.0,,-1650.0,,2019-10-08,2019-10-12
01134,1,001,23013.0,,-5050.0,,2019-10-08,2019-10-13
01041,3,001,23027.0,,14850.0,,2019-10-08,2019-10-11
01041,3,001,23027.0,,6600.0,,2019-10-08,2019-10-10
01142,3,001,23007.0,,2425.0,,2019-10-08,2019-10-10
01142,3,001,23027.0,,1650.0,,2019-10-08,2019-10-10
01041,3,001,23007.0,,-2350.0,,2019-10-08,2019-10-10
01041,3,001,23007.0,,-4250.0,,2019-10-08,2019-10-13
01041,3,001,23027.0,,-6600.0,,2019-10-08,2019-10-10
01041,3,001,23007.0,,-6600.0,,2019-10-08,2019-10-12
01041,3,001,23007.0,,-8250.0,,2019-10-08,2019-10-12
01041,3,001,23027.0,,-14850.0,,2019-10-08,2019-10-12
01138,5,002,23007.0,,10000.0,,2019-10-08,2019-10-10
01138,5,002,23002.0,,4950.0,,2019-10-08,2019-10-11
01357,5,002,23002.0,,4950.0,,2019-10-08,2019-10-13
01138,5,002,23002.0,,3450.0,,2019-10-08,2019-10-10
01138,5,002,23002.0,,3300.0,,2019-10-08,2019-10-13
01138,5,002,23002.0,,3300.0,,2019-10-08,2019-10-11
01056,5,002,23002.0,,3300.0,,2019-10-08,2019-10-13
01056,5,002,23002.0,,3300.0,,2019-10-08,2019-10-12
01056,5,002,23002.0,,2075.0,,2019-10-08,2019-10-11
01056,5,002,23002.0,,2000.0,,2019-10-08,2019-10-12
01056,5,002,23007.0,,1725.0,,2019-10-08,2019-10-13
01357,5,002,23002.0,,1100.0,,2019-10-08,2019-10-13
01056,5,002,23007.0,,600.0,,2019-10-08,2019-10-13
01001,5,001,23004.0,,-1600.0,,2019-10-08,2019-10-13
01001,5,001,23004.0,,-1650.0,,2019-10-08,2019-10-12
01001,5,001,23007.0,,-1650.0,,2019-10-08,2019-10-13
01001,5,001,23007.0,,-1650.0,,2019-10-08,2019-10-12
01001,5,001,23005.0,,-3800.0,,2019-10-08,2019-10-10
01001,5,001,23027.0,,-4950.0,,2019-10-08,2019-10-13
01001,5,001,23007.0,,-11600.0,,2019-10-08,2019-10-10
01001,5,001,23004.0,,-19800.0,,2019-10-08,2019-10-13
01001,5,001,23002.0,,-23100.0,,2019-10-08,2019-10-13
01130,6,002,23027.0,,6000.0,,2019-10-08,2019-10-10
01248,6,002,23002.0,,5000.0,,2019-10-08,2019-10-12
01248,6,002,23002.0,,4600.0,,2019-10-08,2019-10-11
01028,6,002,23002.0,,3750.0,,2019-10-08,2019-10-11
01156,6,002,23002.0,,3150.0,,2019-10-08,2019-10-13
01014,6,002,23002.0,,3300.0,,2019-10-08,2019-10-13
01014,6,002,23002.0,,3300.0,,2019-10-08,2019-10-13
01028,6,002,23007.0,,2675.0,,2019-10-08,2019-10-13
01112,6,002,23009.0,,3450.0,,2019-10-08,2019-10-13
01028,6,002,23002.0,,2875.0,,2019-10-08,2019-10-13
01028,6,002,23007.0,,2300.0,,2019-10-08,2019-10-13
01028,6,002,23002.0,,2350.0,,2019-10-08,2019-10-12
01111,6,002,23009.0,,2250.0,,2019-10-08,2019-10-12
01156,6,002,23002.0,,1650.0,,2019-10-08,2019-10-12
01248,6,002,23014.0,,1250.0,,2019-10-08,2019-10-13
01028,6,002,23007.0,,1150.0,,2019-10-08,2019-10-10
01028,6,002,23001.0,,1650.0,,2019-10-08,2019-10-13
01111,6,002,23009.0,,1500.0,,2019-10-08,2019-10-13
01028,6,002,23002.0,,1250.0,,2019-10-08,2019-10-12
01082,6,002,23028.0,,300.0,,2019-10-08,2019-10-13
01082,6,002,23020.0,,140.0,,2019-10-08,2019-10-12
01108,6,002,23033.0,,425.0,,2019-10-08,2019-10-11
01028,6,002,23004.0,,525.0,,2019-10-08,2019-10-13
01028,6,002,23001.0,,425.0,,2019-10-08,2019-10-12
01248,6,002,23002.0,,250.0,,2019-10-08,2019-10-13
01028,6,002,23007.0,,100.0,,2019-10-08,2019-10-13
01014,6,001,23020.0,,-50.0,,2019-10-08,2019-10-13
01014,6,001,23024.0,,-1400.0,,2019-10-08,2019-10-12
01014,6,001,23001.0,,-4950.0,,2019-10-08,2019-10-12
01014,6,001,23004.0,,-14850.0,,2019-10-08,2019-10-10
01026,7,002,23016.0,,4450.0,,2019-10-08,2019-10-13
01026,7,002,23002.0,,5000.0,,2019-10-08,2019-10-13
01026,7,002,23005.0,,5125.0,,2019-10-08,2019-10-11
01026,7,002,23005.0,,4475.0,,2019-10-08,2019-10-12
01026,7,002,23016.0,,3050.0,,2019-10-08,2019-10-13
01029,7,002,23017.0,,3350.0,,2019-10-08,2019-10-10
01029,7,002,23002.0,,3125.0,,2019-10-08,2019-10-10
01026,7,002,23005.0,,2775.0,,2019-10-08,2019-10-12
01118,7,002,23012.0,,1650.0,,2019-10-08,2019-10-13
01029,7,002,23006.0,,2375.0,,2019-10-08,2019-10-12
01029,7,002,23002.0,,1650.0,,2019-10-08,2019-10-10
01026,7,002,23005.0,,1300.0,,2019-10-08,2019-10-12
01029,7,002,23033.0,,75.0,,2019-10-08,2019-10-10
01167,7,001,23002.0,,-100.0,,2019-10-08,2019-10-13
01167,7,001,23005.0,,-200.0,,2019-10-08,2019-10-10
01167,7,001,23016.0,,-750.0,,2019-10-08,2019-10-12
01167,7,001,23002.0,,-1650.0,,2019-10-08,2019-10-10
01167,7,001,23002.0,,-1650.0,,2019-10-08,2019-10-11
01167,7,001,23002.0,,-1650.0,,2019-10-08,2019-10-12
01167,7,001,23002.0,,-1650.0,,2019-10-08,2019-10-11
01167,7,001,23002.0,,-1650.0,,2019-10-08,2019-10-12
01167,7,001,23005.0,,-4950.0,,2019-10-08,2019-10-10
01167,7,001,23005.0,,-6600.0,,2019-10-08,2019-10-12
01167,7,001,23016.0,,-6600.0,,2019-10-08,2019-10-12
01085,8,001,23027.0,,29700.0,,2019-10-08,2019-10-12
01085,8,001,23027.0,,29700.0,,2019-10-08,2019-10-12
01085,8,001,23013.0,,14050.0,,2019-10-08,2019-10-10
01085,8,001,23027.0,,14850.0,,2019-10-08,2019-10-13
01085,8,001,23002.0,,13200.0,,2019-10-08,2019-10-10
01085,8,001,23007.0,,8250.0,,2019-10-08,2019-10-11
01085,8,001,23002.0,,8250.0,,2019-10-08,2019-10-12
01085,8,001,23007.0,,6600.0,,2019-10-08,2019-10-13
01085,8,001,23027.0,,6600.0,,2019-10-08,2019-10-10
01085,8,001,23002.0,,6600.0,,2019-10-08,2019-10-13
01085,8,001,23002.0,,6600.0,,2019-10-08,2019-10-12
01085,8,001,23007.0,,4950.0,,2019-10-08,2019-10-11
01085,8,001,23002.0,,4950.0,,2019-10-08,2019-10-10
01085,8,001,23002.0,,3825.0,,2019-10-08,2019-10-12
01085,8,001,23002.0,,3300.0,,2019-10-08,2019-10-12
01085,8,001,23007.0,,2350.0,,2019-10-08,2019-10-12
01085,8,001,23013.0,,1925.0,,2019-10-08,2019-10-13
01085,8,001,23007.0,,1650.0,,2019-10-08,2019-10-13
01085,8,001,23013.0,,1550.0,,2019-10-08,2019-10-13
01085,8,001,23002.0,,1650.0,,2019-10-08,2019-10-10
01085,8,001,23002.0,,1650.0,,2019-10-08,2019-10-12
01085,8,001,23002.0,,1125.0,,2019-10-08,2019-10-10
01009,1,002,23011.0,,8250.0,,2019-10-09,2019-10-12
01009,1,002,23007.0,,8250.0,,2019-10-09,2019-10-11
01009,1,002,23033.0,,4950.0,,2019-10-09,2019-10-14
01009,1,002,23028.0,,1350.0,,2019-10-09,2019-10-14
01009,1,002,23012.0,,1650.0,,2019-10-09,2019-10-13
01009,1,002,23028.0,,300.0,,2019-10-09,2019-10-11
01016,1,001,23002.0,,-23100.0,,2019-10-09,2019-10-12
01041,3,002,23007.0,,28050.0,,2019-10-09,2019-10-14
01150,3,001,23005.0,,6700.0,,2019-10-09,2019-10-12
01150,3,001,23005.0,,6600.0,,2019-10-09,2019-10-11
01030,3,001,23007.0,,5000.0,,2019-10-09,2019-10-11
01145,3,001,23013.0,,4050.0,,2019-10-09,2019-10-11
01145,3,001,23013.0,,3300.0,,2019-10-09,2019-10-14
01030,3,001,23007.0,,3300.0,,2019-10-09,2019-10-11
01045,3,001,23006.0,,3300.0,,2019-10-09,2019-10-11
01030,3,001,23027.0,,2425.0,,2019-10-09,2019-10-11
01145,3,001,23013.0,,150.0,,2019-10-09,2019-10-13
01095,4,001,23014.0,,21550.0,,2019-10-09,2019-10-14
01099,4,001,23002.0,,13200.0,,2019-10-09,2019-10-11
01099,4,001,23029.0,,9900.0,,2019-10-09,2019-10-12
01254,4,001,23022.0,,7250.0,,2019-10-09,2019-10-12
01099,4,001,23029.0,,4950.0,,2019-10-09,2019-10-13
01095,4,001,23014.0,,4650.0,,2019-10-09,2019-10-13
01095,4,001,23017.0,,4425.0,,2019-10-09,2019-10-11
01095,4,001,23028.0,,1650.0,,2019-10-09,2019-10-13
01095,4,001,23028.0,,1650.0,,2019-10-09,2019-10-14
01099,4,001,23002.0,,3875.0,,2019-10-09,2019-10-12
01095,4,001,23020.0,,660.0,,2019-10-09,2019-10-11
01254,4,001,23043.0,,2050.0,,2019-10-09,2019-10-13
01348,4,002,23033.0,,2075.0,,2019-10-09,2019-10-14
01099,4,001,23028.0,,825.0,,2019-10-09,2019-10-13
01095,4,001,23017.0,,1650.0,,2019-10-09,2019-10-12
01095,4,001,23024.0,,1400.0,,2019-10-09,2019-10-13
01099,4,001,23002.0,,1500.0,,2019-10-09,2019-10-13
01254,4,001,23043.0,,950.0,,2019-10-09,2019-10-11
01345,4,002,23033.0,,1000.0,,2019-10-09,2019-10-13
01095,4,001,23014.0,,150.0,,2019-10-09,2019-10-14
01095,4,001,23017.0,,75.0,,2019-10-09,2019-10-12
01095,4,001,23017.0,,50.0,,2019-10-09,2019-10-12
01095,4,001,23017.0,,50.0,,2019-10-09,2019-10-13
01099,4,001,23002.0,,25.0,,2019-10-09,2019-10-13
01001,5,002,23002.0,,13200.0,,2019-10-09,2019-10-14
01001,5,002,23033.0,,3300.0,,2019-10-09,2019-10-11
01001,5,002,23007.0,,3300.0,,2019-10-09,2019-10-14
01048,5,002,23016.0,,2500.0,,2019-10-09,2019-10-13
01048,5,002,23007.0,,2500.0,,2019-10-09,2019-10-13
01001,5,002,23007.0,,1650.0,,2019-10-09,2019-10-14
01028,6,002,23005.0,,7500.0,,2019-10-09,2019-10-12
01028,6,002,23024.0,,3450.0,,2019-10-09,2019-10-13
01027,6,002,23027.0,,3750.0,,2019-10-09,2019-10-13
01028,6,002,23005.0,,4200.0,,2019-10-09,2019-10-14
01028,6,002,23004.0,,4250.0,,2019-10-09,2019-10-14
01028,6,002,23005.0,,3300.0,,2019-10-09,2019-10-14
01039,6,002,23009.0,,2500.0,,2019-10-09,2019-10-11
01035,6,002,23005.0,,1650.0,,2019-10-09,2019-10-12
01035,6,002,23005.0,,1650.0,,2019-10-09,2019-10-13
01034,6,002,23007.0,,1250.0,,2019-10-09,2019-10-12
01035,6,002,23007.0,,1250.0,,2019-10-09,2019-10-13
01028,6,002,23002.0,,1150.0,,2019-10-09,2019-10-11
01028,6,002,23033.0,,1000.0,,2019-10-09,2019-10-14
01112,6,002,23009.0,,1250.0,,2019-10-09,2019-10-12
01091,6,002,23007.0,,500.0,,2019-10-09,2019-10-11
01077,6,002,23007.0,,500.0,,2019-10-09,2019-10-12
01035,6,002,23011.0,,250.0,,2019-10-09,2019-10-12
01077,6,002,23006.0,,150.0,,2019-10-09,2019-10-14
01026,7,002,23002.0,,12500.0,,2019-10-09,2019-10-14
01029,7,002,23007.0,,10000.0,,2019-10-09,2019-10-12
01029,7,002,23004.0,,9900.0,,2019-10-09,2019-10-12
01029,7,002,23007.0,,6250.0,,2019-10-09,2019-10-13
01167,7,002,23002.0,,6375.0,,2019-10-09,2019-10-14
01026,7,002,23011.0,,2500.0,,2019-10-09,2019-10-14
01029,7,001,23027.0,,3350.0,,2019-10-09,2019-10-12
01118,7,002,23002.0,,2675.0,,2019-10-09,2019-10-13
01029,7,002,23002.0,,2500.0,,2019-10-09,2019-10-13
01026,7,002,23028.0,,750.0,,2019-10-09,2019-10-13
01118,7,002,23027.0,,1650.0,,2019-10-09,2019-10-12
01029,7,002,23027.0,,1450.0,,2019-10-09,2019-10-14
01026,7,002,23002.0,,1175.0,,2019-10-09,2019-10-11
01029,7,002,23027.0,,1050.0,,2019-10-09,2019-10-12
01026,7,002,23002.0,,725.0,,2019-10-09,2019-10-13
01029,7,002,23019.0,,120.0,,2019-10-09,2019-10-12
01167,7,001,23005.0,,-3300.0,,2019-10-09,2019-10-12
01167,7,001,23005.0,,-19800.0,,2019-10-09,2019-10-12
01067,8,001,23017.0,,26150.0,,2019-10-09,2019-10-12
01067,8,001,23017.0,,24150.0,,2019-10-09,2019-10-12
01067,8,001,23021.0,,14850.0,,2019-10-09,2019-10-11
01067,8,001,23021.0,,8500.0,,2019-10-09,2019-10-13
01067,8,001,23017.0,,5550.0,,2019-10-09,2019-10-12
01067,8,001,23017.0,,3550.0,,2019-10-09,2019-10-14
01067,8,001,23021.0,,1650.0,,2019-10-09,2019-10-11
01109,8,002,23017.0,,1650.0,,2019-10-09,2019-10-13
01087,1,002,23005.0,,6450.0,,2019-10-10,2019-10-12
01086,1,002,23005.0,,5600.0,,2019-10-10,2019-10-14
01038,1,002,23006.0,,5000.0,,2019-10-10,2019-10-12
01203,1,002,23002.0,,3750.0,,2019-10-10,2019-10-15
01016,1,002,23006.0,,3300.0,,2019-10-10,2019-10-14
01016,1,002,23006.0,,3300.0,,2019-10-10,2019-10-12
01086,1,002,23005.0,,2650.0,,2019-10-10,2019-10-15
01083,1,002,23007.0,,2125.0,,2019-10-10,2019-10-14
01009,1,002,23011.0,,1650.0,,2019-10-10,2019-10-12
01009,1,002,23011.0,,1650.0,,2019-10-10,2019-10-14
01009,1,002,23033.0,,1550.0,,2019-10-10,2019-10-15
01016,1,002,23002.0,,1675.0,,2019-10-10,2019-10-15
01087,1,002,23005.0,,1050.0,,2019-10-10,2019-10-15
01016,1,002,23002.0,,1000.0,,2019-10-10,2019-10-13
01086,1,002,23033.0,,750.0,,2019-10-10,2019-10-14
01009,1,002,23012.0,,450.0,,2019-10-10,2019-10-15
01016,1,002,23002.0,,575.0,,2019-10-10,2019-10-13
01083,1,002,23005.0,,250.0,,2019-10-10,2019-10-13
01255,11,001,23033.0,,5200.0,,2019-10-10,2019-10-14
01157,11,001,23027.0,,5700.0,,2019-10-10,2019-10-13
01157,11,001,23006.0,,3700.0,,2019-10-10,2019-10-12
01157,11,001,23011.0,,1500.0,,2019-10-10,2019-10-12
01168,11,002,23002.0,,1650.0,,2019-10-10,2019-10-14
01142,3,001,23027.0,,29700.0,,2019-10-10,2019-10-14
01041,3,001,23006.0,,29700.0,,2019-10-10,2019-10-14
01041,3,001,23006.0,,19800.0,,2019-10-10,2019-10-14
01041,3,001,23033.0,,15075.0,,2019-10-10,2019-10-14
01041,3,001,23006.0,,18150.0,,2019-10-10,2019-10-15
01041,3,001,23007.0,,13575.0,,2019-10-10,2019-10-15
01142,3,001,23005.0,,13800.0,,2019-10-10,2019-10-15
01041,3,001,23007.0,,9900.0,,2019-10-10,2019-10-12
01041,3,001,23033.0,,8625.0,,2019-10-10,2019-10-14
01021,3,001,23002.0,,8250.0,,2019-10-10,2019-10-13
01021,3,001,23006.0,,6600.0,,2019-10-10,2019-10-13
01003,3,001,23027.0,,4950.0,,2019-10-10,2019-10-15
01003,3,001,23034.0,,4950.0,,2019-10-10,2019-10-15
01041,3,001,23006.0,,4950.0,,2019-10-10,2019-10-14
01041,3,001,23006.0,,4900.0,,2019-10-10,2019-10-15
01003,3,001,23025.0,,3300.0,,2019-10-10,2019-10-12
01041,3,001,23007.0,,3375.0,,2019-10-10,2019-10-15
01030,3,001,23007.0,,3300.0,,2019-10-10,2019-10-12
01247,3,002,23007.0,,3300.0,,2019-10-10,2019-10-13
